channel	filename	read_length	exp_starttime	unix_timestamp	duration	unix_timestamp_end	iso_timestamp	day	hour	minute
177	MINION02_4teamawesome_2446_1_ch177_file31_strand.fast5	596	1445624688	1445628367	7	1445628374	2015-10-23T15:26:07-0400	23	15	26
177	MINION02_4teamawesome_2446_1_ch177_file34_strand.fast5	580	1445624688	1445628461	5	1445628466	2015-10-23T15:27:41-0400	23	15	27
177	MINION02_4teamawesome_2446_1_ch177_file35_strand.fast5	5621	1445624688	1445628472	77	1445628549	2015-10-23T15:27:52-0400	23	15	27
177	MINION02_4teamawesome_2446_1_ch177_file54_strand.fast5	1543	1445624688	1445631079	19	1445631098	2015-10-23T16:11:19-0400	23	16	11
177	MINION02_4teamawesome_2446_1_ch177_file55_strand.fast5	627	1445624688	1445631137	8	1445631145	2015-10-23T16:12:17-0400	23	16	12
177	MINION02_4teamawesome_2446_1_ch177_file6_strand.fast5	1385	1445624688	1445626623	14	1445626637	2015-10-23T14:57:03-0400	23	14	57
177	MINION02_4teamawesome_2446_1_ch177_file7_strand.fast5	2449	1445624688	1445626651	26	1445626677	2015-10-23T14:57:31-0400	23	14	57
179	MINION02_4teamawesome_2446_1_ch179_file0_strand.fast5	1748	1445624688	1445624748	18	1445624766	2015-10-23T14:25:48-0400	23	14	25
18	MINION02_4teamawesome_2446_1_ch18_file0_strand.fast5	5397	1445624688	1445626446	48	1445626494	2015-10-23T14:54:06-0400	23	14	54
192	MINION02_4teamawesome_2446_1_ch192_file10_strand.fast5	1139	1445624688	1445625815	8	1445625823	2015-10-23T14:43:35-0400	23	14	43
192	MINION02_4teamawesome_2446_1_ch192_file11_strand.fast5	2384	1445624688	1445625834	20	1445625854	2015-10-23T14:43:54-0400	23	14	43
192	MINION02_4teamawesome_2446_1_ch192_file12_strand.fast5	1085	1445624688	1445625956	10	1445625966	2015-10-23T14:45:56-0400	23	14	45
192	MINION02_4teamawesome_2446_1_ch192_file15_strand.fast5	1173	1445624688	1445626015	9	1445626024	2015-10-23T14:46:55-0400	23	14	46
192	MINION02_4teamawesome_2446_1_ch192_file16_strand.fast5	1028	1445624688	1445626035	9	1445626044	2015-10-23T14:47:15-0400	23	14	47
192	MINION02_4teamawesome_2446_1_ch192_file17_strand.fast5	4160	1445624688	1445626053	33	1445626086	2015-10-23T14:47:33-0400	23	14	47
192	MINION02_4teamawesome_2446_1_ch192_file1_strand.fast5	1992	1445624688	1445624837	19	1445624856	2015-10-23T14:27:17-0400	23	14	27
192	MINION02_4teamawesome_2446_1_ch192_file24_strand.fast5	8168	1445624688	1445629587	126	1445629713	2015-10-23T15:46:27-0400	23	15	46
192	MINION02_4teamawesome_2446_1_ch192_file25_strand.fast5	3557	1445624688	1445629821	51	1445629872	2015-10-23T15:50:21-0400	23	15	50
192	MINION02_4teamawesome_2446_1_ch192_file28_strand.fast5	1741	1445624688	1445630010	16	1445630026	2015-10-23T15:53:30-0400	23	15	53
192	MINION02_4teamawesome_2446_1_ch192_file29_strand.fast5	11839	1445624688	1445630119	112	1445630231	2015-10-23T15:55:19-0400	23	15	55
192	MINION02_4teamawesome_2446_1_ch192_file3_strand.fast5	2314	1445624688	1445625115	20	1445625135	2015-10-23T14:31:55-0400	23	14	31
192	MINION02_4teamawesome_2446_1_ch192_file4_strand.fast5	1030	1445624688	1445625153	8	1445625161	2015-10-23T14:32:33-0400	23	14	32
192	MINION02_4teamawesome_2446_1_ch192_file5_strand.fast5	1290	1445624688	1445625170	10	1445625180	2015-10-23T14:32:50-0400	23	14	32
192	MINION02_4teamawesome_2446_1_ch192_file9_strand.fast5	1848	1445624688	1445625768	14	1445625782	2015-10-23T14:42:48-0400	23	14	42
196	MINION02_4teamawesome_2446_1_ch196_file1_strand.fast5	766	1445624688	1445624782	9	1445624791	2015-10-23T14:26:22-0400	23	14	26
199	MINION02_4teamawesome_2446_1_ch199_file0_strand.fast5	947	1445624688	1445624928	7	1445624935	2015-10-23T14:28:48-0400	23	14	28
199	MINION02_4teamawesome_2446_1_ch199_file1_strand.fast5	2021	1445624688	1445624944	18	1445624962	2015-10-23T14:29:04-0400	23	14	29
199	MINION02_4teamawesome_2446_1_ch199_file2_strand.fast5	3040	1445624688	1445624986	25	1445625011	2015-10-23T14:29:46-0400	23	14	29
202	MINION02_4teamawesome_2446_1_ch202_file3_strand.fast5	3606	1445624688	1445624984	50	1445625034	2015-10-23T14:29:44-0400	23	14	29
202	MINION02_4teamawesome_2446_1_ch202_file4_strand.fast5	1764	1445624688	1445625069	12	1445625081	2015-10-23T14:31:09-0400	23	14	31
202	MINION02_4teamawesome_2446_1_ch202_file5_strand.fast5	3002	1445624688	1445625107	22	1445625129	2015-10-23T14:31:47-0400	23	14	31
202	MINION02_4teamawesome_2446_1_ch202_file6_strand.fast5	5493	1445624688	1445625153	62	1445625215	2015-10-23T14:32:33-0400	23	14	32
203	MINION02_4teamawesome_2446_1_ch203_file2_strand.fast5	3422	1445624688	1445624789	27	1445624816	2015-10-23T14:26:29-0400	23	14	26
203	MINION02_4teamawesome_2446_1_ch203_file6_strand.fast5	1017	1445624688	1445625246	8	1445625254	2015-10-23T14:34:06-0400	23	14	34
205	MINION02_4teamawesome_2446_1_ch205_file13_strand.fast5	3063	1445624688	1445625806	35	1445625841	2015-10-23T14:43:26-0400	23	14	43
205	MINION02_4teamawesome_2446_1_ch205_file17_strand.fast5	1689	1445624688	1445627230	15	1445627245	2015-10-23T15:07:10-0400	23	15	07
205	MINION02_4teamawesome_2446_1_ch205_file18_strand.fast5	1725	1445624688	1445627264	14	1445627278	2015-10-23T15:07:44-0400	23	15	07
205	MINION02_4teamawesome_2446_1_ch205_file1_strand.fast5	1282	1445624688	1445624770	15	1445624785	2015-10-23T14:26:10-0400	23	14	26
205	MINION02_4teamawesome_2446_1_ch205_file20_strand.fast5	937	1445624688	1445627384	10	1445627394	2015-10-23T15:09:44-0400	23	15	09
205	MINION02_4teamawesome_2446_1_ch205_file23_strand.fast5	1000	1445624688	1445634356	9	1445634365	2015-10-23T17:05:56-0400	23	17	05
205	MINION02_4teamawesome_2446_1_ch205_file24_strand.fast5	1126	1445624688	1445634389	17	1445634406	2015-10-23T17:06:29-0400	23	17	06
205	MINION02_4teamawesome_2446_1_ch205_file25_strand.fast5	713	1445624688	1445634437	10	1445634447	2015-10-23T17:07:17-0400	23	17	07
205	MINION02_4teamawesome_2446_1_ch205_file27_strand.fast5	3263	1445624688	1445634565	29	1445634594	2015-10-23T17:09:25-0400	23	17	09
205	MINION02_4teamawesome_2446_1_ch205_file29_strand.fast5	698	1445624688	1445634655	8	1445634663	2015-10-23T17:10:55-0400	23	17	10
205	MINION02_4teamawesome_2446_1_ch205_file34_strand.fast5	5804	1445624688	1445634858	53	1445634911	2015-10-23T17:14:18-0400	23	17	14
205	MINION02_4teamawesome_2446_1_ch205_file35_strand.fast5	3427	1445624688	1445634967	32	1445634999	2015-10-23T17:16:07-0400	23	17	16
205	MINION02_4teamawesome_2446_1_ch205_file36_strand.fast5	1652	1445624688	1445635126	11	1445635137	2015-10-23T17:18:46-0400	23	17	18
205	MINION02_4teamawesome_2446_1_ch205_file37_strand.fast5	594	1445624688	1445635234	4	1445635238	2015-10-23T17:20:34-0400	23	17	20
205	MINION02_4teamawesome_2446_1_ch205_file3_strand.fast5	618	1445624688	1445624875	4	1445624879	2015-10-23T14:27:55-0400	23	14	27
205	MINION02_4teamawesome_2446_1_ch205_file44_strand.fast5	705	1445624688	1445636104	6	1445636110	2015-10-23T17:35:04-0400	23	17	35
205	MINION02_4teamawesome_2446_1_ch205_file4_strand.fast5	2137	1445624688	1445624886	18	1445624904	2015-10-23T14:28:06-0400	23	14	28
205	MINION02_4teamawesome_2446_1_ch205_file58_strand.fast5	2752	1445624688	1445637410	24	1445637434	2015-10-23T17:56:50-0400	23	17	56
205	MINION02_4teamawesome_2446_1_ch205_file70_strand.fast5	1167	1445624688	1445640795	11	1445640806	2015-10-23T18:53:15-0400	23	18	53
205	MINION02_4teamawesome_2446_1_ch205_file72_strand.fast5	1039	1445624688	1445641217	33	1445641250	2015-10-23T19:00:17-0400	23	19	00
205	MINION02_4teamawesome_2446_1_ch205_file73_strand.fast5	1137	1445624688	1445641397	9	1445641406	2015-10-23T19:03:17-0400	23	19	03
205	MINION02_4teamawesome_2446_1_ch205_file77_strand.fast5	5858	1445624688	1445672150	119	1445672269	2015-10-24T03:35:50-0400	24	03	35
205	MINION02_4teamawesome_2446_1_ch205_file8_strand.fast5	3030	1445624688	1445625186	23	1445625209	2015-10-23T14:33:06-0400	23	14	33
206	MINION02_4teamawesome_2446_1_ch206_file5_strand.fast5	527	1445624688	1445625159	5	1445625164	2015-10-23T14:32:39-0400	23	14	32
207	MINION02_4teamawesome_2446_1_ch207_file4_strand.fast5	1128	1445624688	1445625044	9	1445625053	2015-10-23T14:30:44-0400	23	14	30
208	MINION02_4teamawesome_2446_1_ch208_file0_strand.fast5	419	1445624688	1445624731	3	1445624734	2015-10-23T14:25:31-0400	23	14	25
208	MINION02_4teamawesome_2446_1_ch208_file14_strand.fast5	385	1445624688	1445625605	3	1445625608	2015-10-23T14:40:05-0400	23	14	40
208	MINION02_4teamawesome_2446_1_ch208_file15_strand.fast5	3206	1445624688	1445625676	46	1445625722	2015-10-23T14:41:16-0400	23	14	41
208	MINION02_4teamawesome_2446_1_ch208_file1_strand.fast5	2383	1445624688	1445624837	32	1445624869	2015-10-23T14:27:17-0400	23	14	27
208	MINION02_4teamawesome_2446_1_ch208_file20_strand.fast5	1520	1445624688	1445626376	12	1445626388	2015-10-23T14:52:56-0400	23	14	52
208	MINION02_4teamawesome_2446_1_ch208_file21_strand.fast5	1046	1445624688	1445626414	9	1445626423	2015-10-23T14:53:34-0400	23	14	53
208	MINION02_4teamawesome_2446_1_ch208_file26_strand.fast5	1569	1445624688	1445626902	14	1445626916	2015-10-23T15:01:42-0400	23	15	01
208	MINION02_4teamawesome_2446_1_ch208_file27_strand.fast5	6063	1445624688	1445626934	51	1445626985	2015-10-23T15:02:14-0400	23	15	02
208	MINION02_4teamawesome_2446_1_ch208_file28_strand.fast5	833	1445624688	1445627032	6	1445627038	2015-10-23T15:03:52-0400	23	15	03
208	MINION02_4teamawesome_2446_1_ch208_file31_strand.fast5	3257	1445624688	1445627182	42	1445627224	2015-10-23T15:06:22-0400	23	15	06
208	MINION02_4teamawesome_2446_1_ch208_file32_strand.fast5	1833	1445624688	1445627258	17	1445627275	2015-10-23T15:07:38-0400	23	15	07
208	MINION02_4teamawesome_2446_1_ch208_file34_strand.fast5	706	1445624688	1445627665	6	1445627671	2015-10-23T15:14:25-0400	23	15	14
208	MINION02_4teamawesome_2446_1_ch208_file48_strand.fast5	2437	1445624688	1445629117	22	1445629139	2015-10-23T15:38:37-0400	23	15	38
208	MINION02_4teamawesome_2446_1_ch208_file4_strand.fast5	3811	1445624688	1445625059	30	1445625089	2015-10-23T14:30:59-0400	23	14	30
208	MINION02_4teamawesome_2446_1_ch208_file50_strand.fast5	2053	1445624688	1445629172	21	1445629193	2015-10-23T15:39:32-0400	23	15	39
208	MINION02_4teamawesome_2446_1_ch208_file52_strand.fast5	2759	1445624688	1445629389	27	1445629416	2015-10-23T15:43:09-0400	23	15	43
208	MINION02_4teamawesome_2446_1_ch208_file55_strand.fast5	4149	1445624688	1445629511	47	1445629558	2015-10-23T15:45:11-0400	23	15	45
208	MINION02_4teamawesome_2446_1_ch208_file56_strand.fast5	767	1445624688	1445629597	10	1445629607	2015-10-23T15:46:37-0400	23	15	46
208	MINION02_4teamawesome_2446_1_ch208_file5_strand.fast5	5619	1445624688	1445625118	49	1445625167	2015-10-23T14:31:58-0400	23	14	31
208	MINION02_4teamawesome_2446_1_ch208_file61_strand.fast5	579	1445624688	1445630479	4	1445630483	2015-10-23T16:01:19-0400	23	16	01
208	MINION02_4teamawesome_2446_1_ch208_file65_strand.fast5	3878	1445624688	1445630743	47	1445630790	2015-10-23T16:05:43-0400	23	16	05
208	MINION02_4teamawesome_2446_1_ch208_file6_strand.fast5	1119	1445624688	1445625221	8	1445625229	2015-10-23T14:33:41-0400	23	14	33
208	MINION02_4teamawesome_2446_1_ch208_file70_strand.fast5	546	1445624688	1445631521	5	1445631526	2015-10-23T16:18:41-0400	23	16	18
208	MINION02_4teamawesome_2446_1_ch208_file71_strand.fast5	4584	1445624688	1445631540	48	1445631588	2015-10-23T16:19:00-0400	23	16	19
208	MINION02_4teamawesome_2446_1_ch208_file73_strand.fast5	786	1445624688	1445631713	9	1445631722	2015-10-23T16:21:53-0400	23	16	21
208	MINION02_4teamawesome_2446_1_ch208_file76_strand.fast5	1095	1445624688	1445631797	17	1445631814	2015-10-23T16:23:17-0400	23	16	23
208	MINION02_4teamawesome_2446_1_ch208_file77_strand.fast5	421	1445624688	1445631835	4	1445631839	2015-10-23T16:23:55-0400	23	16	23
208	MINION02_4teamawesome_2446_1_ch208_file9_strand.fast5	3258	1445624688	1445625370	45	1445625415	2015-10-23T14:36:10-0400	23	14	36
212	MINION02_4teamawesome_2446_1_ch212_file17_strand.fast5	457	1445624688	1445626163	4	1445626167	2015-10-23T14:49:23-0400	23	14	49
212	MINION02_4teamawesome_2446_1_ch212_file21_strand.fast5	1782	1445624688	1445626366	13	1445626379	2015-10-23T14:52:46-0400	23	14	52
212	MINION02_4teamawesome_2446_1_ch212_file22_strand.fast5	5178	1445624688	1445626445	42	1445626487	2015-10-23T14:54:05-0400	23	14	54
212	MINION02_4teamawesome_2446_1_ch212_file25_strand.fast5	6588	1445624688	1445626619	75	1445626694	2015-10-23T14:56:59-0400	23	14	56
212	MINION02_4teamawesome_2446_1_ch212_file27_strand.fast5	2838	1445624688	1445626770	20	1445626790	2015-10-23T14:59:30-0400	23	14	59
212	MINION02_4teamawesome_2446_1_ch212_file29_strand.fast5	914	1445624688	1445626978	25	1445627003	2015-10-23T15:02:58-0400	23	15	02
212	MINION02_4teamawesome_2446_1_ch212_file31_strand.fast5	1405	1445624688	1445627249	11	1445627260	2015-10-23T15:07:29-0400	23	15	07
212	MINION02_4teamawesome_2446_1_ch212_file32_strand.fast5	6960	1445624688	1445627320	57	1445627377	2015-10-23T15:08:40-0400	23	15	08
212	MINION02_4teamawesome_2446_1_ch212_file34_strand.fast5	3376	1445624688	1445627514	28	1445627542	2015-10-23T15:11:54-0400	23	15	11
212	MINION02_4teamawesome_2446_1_ch212_file35_strand.fast5	673	1445624688	1445627569	6	1445627575	2015-10-23T15:12:49-0400	23	15	12
212	MINION02_4teamawesome_2446_1_ch212_file3_strand.fast5	1077	1445624688	1445624926	8	1445624934	2015-10-23T14:28:46-0400	23	14	28
212	MINION02_4teamawesome_2446_1_ch212_file41_strand.fast5	2799	1445624688	1445627767	37	1445627804	2015-10-23T15:16:07-0400	23	15	16
212	MINION02_4teamawesome_2446_1_ch212_file46_strand.fast5	6212	1445624688	1445627998	61	1445628059	2015-10-23T15:19:58-0400	23	15	19
212	MINION02_4teamawesome_2446_1_ch212_file47_strand.fast5	5017	1445624688	1445628104	69	1445628173	2015-10-23T15:21:44-0400	23	15	21
212	MINION02_4teamawesome_2446_1_ch212_file48_strand.fast5	5804	1445624688	1445628267	56	1445628323	2015-10-23T15:24:27-0400	23	15	24
212	MINION02_4teamawesome_2446_1_ch212_file49_strand.fast5	1660	1445624688	1445628380	13	1445628393	2015-10-23T15:26:20-0400	23	15	26
212	MINION02_4teamawesome_2446_1_ch212_file4_strand.fast5	1064	1445624688	1445624943	6	1445624949	2015-10-23T14:29:03-0400	23	14	29
212	MINION02_4teamawesome_2446_1_ch212_file50_strand.fast5	3846	1445624688	1445628407	32	1445628439	2015-10-23T15:26:47-0400	23	15	26
212	MINION02_4teamawesome_2446_1_ch212_file52_strand.fast5	445	1445624688	1445628508	3	1445628511	2015-10-23T15:28:28-0400	23	15	28
212	MINION02_4teamawesome_2446_1_ch212_file53_strand.fast5	8212	1445624688	1445628546	90	1445628636	2015-10-23T15:29:06-0400	23	15	29
212	MINION02_4teamawesome_2446_1_ch212_file57_strand.fast5	342	1445624688	1445629674	4	1445629678	2015-10-23T15:47:54-0400	23	15	47
212	MINION02_4teamawesome_2446_1_ch212_file59_strand.fast5	656	1445624688	1445629734	6	1445629740	2015-10-23T15:48:54-0400	23	15	48
212	MINION02_4teamawesome_2446_1_ch212_file5_strand.fast5	1014	1445624688	1445624956	12	1445624968	2015-10-23T14:29:16-0400	23	14	29
212	MINION02_4teamawesome_2446_1_ch212_file60_strand.fast5	1937	1445624688	1445629756	16	1445629772	2015-10-23T15:49:16-0400	23	15	49
212	MINION02_4teamawesome_2446_1_ch212_file61_strand.fast5	6290	1445624688	1445629840	36	1445629876	2015-10-23T15:50:40-0400	23	15	50
212	MINION02_4teamawesome_2446_1_ch212_file62_strand.fast5	5386	1445624688	1445629915	58	1445629973	2015-10-23T15:51:55-0400	23	15	51
212	MINION02_4teamawesome_2446_1_ch212_file64_strand.fast5	5278	1445624688	1445630109	45	1445630154	2015-10-23T15:55:09-0400	23	15	55
212	MINION02_4teamawesome_2446_1_ch212_file66_strand.fast5	897	1445624688	1445630356	7	1445630363	2015-10-23T15:59:16-0400	23	15	59
212	MINION02_4teamawesome_2446_1_ch212_file6_strand.fast5	1144	1445624688	1445624990	14	1445625004	2015-10-23T14:29:50-0400	23	14	29
212	MINION02_4teamawesome_2446_1_ch212_file7_strand.fast5	296	1445624688	1445625022	2	1445625024	2015-10-23T14:30:22-0400	23	14	30
212	MINION02_4teamawesome_2446_1_ch212_file88_strand.fast5	1851	1445624688	1445632113	17	1445632130	2015-10-23T16:28:33-0400	23	16	28
212	MINION02_4teamawesome_2446_1_ch212_file9_strand.fast5	4426	1445624688	1445625137	34	1445625171	2015-10-23T14:32:17-0400	23	14	32
215	MINION02_4teamawesome_2446_1_ch215_file3_strand.fast5	623	1445624688	1445637488	5	1445637493	2015-10-23T17:58:08-0400	23	17	58
222	MINION02_4teamawesome_2446_1_ch222_file10_strand.fast5	444	1445624688	1445628314	3	1445628317	2015-10-23T15:25:14-0400	23	15	25
222	MINION02_4teamawesome_2446_1_ch222_file11_strand.fast5	7015	1445624688	1445628323	61	1445628384	2015-10-23T15:25:23-0400	23	15	25
222	MINION02_4teamawesome_2446_1_ch222_file12_strand.fast5	3850	1445624688	1445628441	89	1445628530	2015-10-23T15:27:21-0400	23	15	27
222	MINION02_4teamawesome_2446_1_ch222_file14_strand.fast5	3480	1445624688	1445628620	57	1445628677	2015-10-23T15:30:20-0400	23	15	30
222	MINION02_4teamawesome_2446_1_ch222_file16_strand.fast5	5995	1445624688	1445628757	53	1445628810	2015-10-23T15:32:37-0400	23	15	32
222	MINION02_4teamawesome_2446_1_ch222_file21_strand.fast5	1426	1445624688	1445629248	55	1445629303	2015-10-23T15:40:48-0400	23	15	40
222	MINION02_4teamawesome_2446_1_ch222_file22_strand.fast5	1705	1445624688	1445629345	8	1445629353	2015-10-23T15:42:25-0400	23	15	42
222	MINION02_4teamawesome_2446_1_ch222_file23_strand.fast5	779	1445624688	1445629368	10	1445629378	2015-10-23T15:42:48-0400	23	15	42
222	MINION02_4teamawesome_2446_1_ch222_file5_strand.fast5	9643	1445624688	1445625989	85	1445626074	2015-10-23T14:46:29-0400	23	14	46
222	MINION02_4teamawesome_2446_1_ch222_file9_strand.fast5	6853	1445624688	1445628197	60	1445628257	2015-10-23T15:23:17-0400	23	15	23
223	MINION02_4teamawesome_2446_1_ch223_file0_strand.fast5	923	1445624688	1445624727	7	1445624734	2015-10-23T14:25:27-0400	23	14	25
223	MINION02_4teamawesome_2446_1_ch223_file2_strand.fast5	1383	1445624688	1445624979	17	1445624996	2015-10-23T14:29:39-0400	23	14	29
223	MINION02_4teamawesome_2446_1_ch223_file3_strand.fast5	1388	1445624688	1445625032	17	1445625049	2015-10-23T14:30:32-0400	23	14	30
226	MINION02_4teamawesome_2446_1_ch226_file0_strand.fast5	3553	1445624688	1445624731	34	1445624765	2015-10-23T14:25:31-0400	23	14	25
226	MINION02_4teamawesome_2446_1_ch226_file12_strand.fast5	2688	1445624688	1445625453	33	1445625486	2015-10-23T14:37:33-0400	23	14	37
226	MINION02_4teamawesome_2446_1_ch226_file1_strand.fast5	4100	1445624688	1445624803	45	1445624848	2015-10-23T14:26:43-0400	23	14	26
226	MINION02_4teamawesome_2446_1_ch226_file2_strand.fast5	4916	1445624688	1445624979	47	1445625026	2015-10-23T14:29:39-0400	23	14	29
226	MINION02_4teamawesome_2446_1_ch226_file30_strand.fast5	968	1445624688	1445729605	24	1445729629	2015-10-24T19:33:25-0400	24	19	33
226	MINION02_4teamawesome_2446_1_ch226_file5_strand.fast5	997	1445624688	1445625240	11	1445625251	2015-10-23T14:34:00-0400	23	14	34
227	MINION02_4teamawesome_2446_1_ch227_file2_strand.fast5	607	1445624688	1445631522	6	1445631528	2015-10-23T16:18:42-0400	23	16	18
227	MINION02_4teamawesome_2446_1_ch227_file3_strand.fast5	866	1445624688	1445631534	15	1445631549	2015-10-23T16:18:54-0400	23	16	18
227	MINION02_4teamawesome_2446_1_ch227_file5_strand.fast5	5204	1445624688	1445631804	95	1445631899	2015-10-23T16:23:24-0400	23	16	23
227	MINION02_4teamawesome_2446_1_ch227_file6_strand.fast5	3514	1445624688	1445632086	40	1445632126	2015-10-23T16:28:06-0400	23	16	28
228	MINION02_4teamawesome_2446_1_ch228_file1_strand.fast5	1656	1445624688	1445624776	14	1445624790	2015-10-23T14:26:16-0400	23	14	26
228	MINION02_4teamawesome_2446_1_ch228_file2_strand.fast5	376	1445624688	1445624807	3	1445624810	2015-10-23T14:26:47-0400	23	14	26
228	MINION02_4teamawesome_2446_1_ch228_file3_strand.fast5	3892	1445624688	1445624821	55	1445624876	2015-10-23T14:27:01-0400	23	14	27
228	MINION02_4teamawesome_2446_1_ch228_file6_strand.fast5	2705	1445624688	1445625073	25	1445625098	2015-10-23T14:31:13-0400	23	14	31
228	MINION02_4teamawesome_2446_1_ch228_file7_strand.fast5	556	1445624688	1445625124	4	1445625128	2015-10-23T14:32:04-0400	23	14	32
228	MINION02_4teamawesome_2446_1_ch228_file8_strand.fast5	2824	1445624688	1445625141	27	1445625168	2015-10-23T14:32:21-0400	23	14	32
228	MINION02_4teamawesome_2446_1_ch228_file9_strand.fast5	4919	1445624688	1445625256	49	1445625305	2015-10-23T14:34:16-0400	23	14	34
230	MINION02_4teamawesome_2446_1_ch230_file1_strand.fast5	9476	1445624688	1445627847	122	1445627969	2015-10-23T15:17:27-0400	23	15	17
230	MINION02_4teamawesome_2446_1_ch230_file2_strand.fast5	7654	1445624688	1445628047	117	1445628164	2015-10-23T15:20:47-0400	23	15	20
230	MINION02_4teamawesome_2446_1_ch230_file4_strand.fast5	3061	1445624688	1445628279	27	1445628306	2015-10-23T15:24:39-0400	23	15	24
230	MINION02_4teamawesome_2446_1_ch230_file7_strand.fast5	3124	1445624688	1445628943	42	1445628985	2015-10-23T15:35:43-0400	23	15	35
231	MINION02_4teamawesome_2446_1_ch231_file0_strand.fast5	807	1445624688	1445624874	6	1445624880	2015-10-23T14:27:54-0400	23	14	27
231	MINION02_4teamawesome_2446_1_ch231_file3_strand.fast5	651	1445624688	1445625217	6	1445625223	2015-10-23T14:33:37-0400	23	14	33
233	MINION02_4teamawesome_2446_1_ch233_file10_strand.fast5	727	1445624688	1445626042	8	1445626050	2015-10-23T14:47:22-0400	23	14	47
233	MINION02_4teamawesome_2446_1_ch233_file12_strand.fast5	1432	1445624688	1445626087	19	1445626106	2015-10-23T14:48:07-0400	23	14	48
233	MINION02_4teamawesome_2446_1_ch233_file2_strand.fast5	956	1445624688	1445624933	9	1445624942	2015-10-23T14:28:53-0400	23	14	28
233	MINION02_4teamawesome_2446_1_ch233_file6_strand.fast5	825	1445624688	1445625296	8	1445625304	2015-10-23T14:34:56-0400	23	14	34
233	MINION02_4teamawesome_2446_1_ch233_file8_strand.fast5	1403	1445624688	1445625400	16	1445625416	2015-10-23T14:36:40-0400	23	14	36
236	MINION02_4teamawesome_2446_1_ch236_file10_strand.fast5	409	1445624688	1445625638	4	1445625642	2015-10-23T14:40:38-0400	23	14	40
236	MINION02_4teamawesome_2446_1_ch236_file11_strand.fast5	529	1445624688	1445625649	5	1445625654	2015-10-23T14:40:49-0400	23	14	40
236	MINION02_4teamawesome_2446_1_ch236_file2_strand.fast5	1727	1445624688	1445625014	30	1445625044	2015-10-23T14:30:14-0400	23	14	30
236	MINION02_4teamawesome_2446_1_ch236_file6_strand.fast5	1524	1445624688	1445625341	14	1445625355	2015-10-23T14:35:41-0400	23	14	35
236	MINION02_4teamawesome_2446_1_ch236_file7_strand.fast5	1528	1445624688	1445625393	14	1445625407	2015-10-23T14:36:33-0400	23	14	36
236	MINION02_4teamawesome_2446_1_ch236_file9_strand.fast5	2150	1445624688	1445625576	18	1445625594	2015-10-23T14:39:36-0400	23	14	39
238	MINION02_4teamawesome_2446_1_ch238_file0_strand.fast5	2328	1445624688	1445624727	22	1445624749	2015-10-23T14:25:27-0400	23	14	25
239	MINION02_4teamawesome_2446_1_ch239_file1_strand.fast5	1313	1445624688	1445624930	12	1445624942	2015-10-23T14:28:50-0400	23	14	28
239	MINION02_4teamawesome_2446_1_ch239_file2_strand.fast5	2024	1445624688	1445624963	17	1445624980	2015-10-23T14:29:23-0400	23	14	29
241	MINION02_4teamawesome_2446_1_ch241_file0_strand.fast5	1412	1445624688	1445624730	13	1445624743	2015-10-23T14:25:30-0400	23	14	25
241	MINION02_4teamawesome_2446_1_ch241_file15_strand.fast5	380	1445624688	1445625929	5	1445625934	2015-10-23T14:45:29-0400	23	14	45
241	MINION02_4teamawesome_2446_1_ch241_file16_strand.fast5	2248	1445624688	1445626118	21	1445626139	2015-10-23T14:48:38-0400	23	14	48
241	MINION02_4teamawesome_2446_1_ch241_file18_strand.fast5	4856	1445624688	1445626259	49	1445626308	2015-10-23T14:50:59-0400	23	14	50
241	MINION02_4teamawesome_2446_1_ch241_file19_strand.fast5	4582	1445624688	1445626353	45	1445626398	2015-10-23T14:52:33-0400	23	14	52
241	MINION02_4teamawesome_2446_1_ch241_file1_strand.fast5	4260	1445624688	1445624808	45	1445624853	2015-10-23T14:26:48-0400	23	14	26
241	MINION02_4teamawesome_2446_1_ch241_file25_strand.fast5	2186	1445624688	1445627145	21	1445627166	2015-10-23T15:05:45-0400	23	15	05
241	MINION02_4teamawesome_2446_1_ch241_file26_strand.fast5	3330	1445624688	1445627188	56	1445627244	2015-10-23T15:06:28-0400	23	15	06
241	MINION02_4teamawesome_2446_1_ch241_file27_strand.fast5	1551	1445624688	1445627390	15	1445627405	2015-10-23T15:09:50-0400	23	15	09
241	MINION02_4teamawesome_2446_1_ch241_file2_strand.fast5	2343	1445624688	1445624894	32	1445624926	2015-10-23T14:28:14-0400	23	14	28
241	MINION02_4teamawesome_2446_1_ch241_file3_strand.fast5	3608	1445624688	1445624952	36	1445624988	2015-10-23T14:29:12-0400	23	14	29
241	MINION02_4teamawesome_2446_1_ch241_file5_strand.fast5	4431	1445624688	1445625341	43	1445625384	2015-10-23T14:35:41-0400	23	14	35
241	MINION02_4teamawesome_2446_1_ch241_file6_strand.fast5	838	1445624688	1445625421	8	1445625429	2015-10-23T14:37:01-0400	23	14	37
241	MINION02_4teamawesome_2446_1_ch241_file7_strand.fast5	2595	1445624688	1445625438	40	1445625478	2015-10-23T14:37:18-0400	23	14	37
243	MINION02_4teamawesome_2446_1_ch243_file5_strand.fast5	1206	1445624688	1445630030	11	1445630041	2015-10-23T15:53:50-0400	23	15	53
243	MINION02_4teamawesome_2446_1_ch243_file9_strand.fast5	2208	1445624688	1445630751	23	1445630774	2015-10-23T16:05:51-0400	23	16	05
